time,hvac_reaZonNor_V_flow_y
1734000,7.932379396089293e-09
1734030,8.17421771872088e-09
1734060,8.423815569736033e-09
1734090,8.681604034464813e-09
1734120,8.947152029988402e-09
1734150,9.222614978522435e-09
1734180,9.506699629002792e-09
1734210,9.799405982950971e-09
1734240,1.0101596210390587e-08
1734270,1.0413270313080423e-08
1734300,1.0735721545557523e-08
1734330,1.1067656657174797e-08
1734360,1.1409937818508075e-08
1734390,1.1763858284594672e-08
1734420,1.2128555889395725e-08
1734450,1.2504030635478986e-08
1734480,1.2892006862725339e-08
1734510,1.3291622405536576e-08
1734540,1.370373943565039e-08
1734570,1.4127926872083108e-08
1734600,1.4565477971366147e-08
1734630,1.5015961652942657e-08
1734660,1.547980900515026e-08
1734690,1.5957451116594773e-08
1734720,1.644802582292397e-08
1734750,1.6953688550893726e-08
1734780,1.747400822115511e-08
1734810,1.8008122670065547e-08
1734840,1.855689407204194e-08
1734870,1.912118460192626e-08
1734900,1.9701856435008627e-08
1734930,2.029589198604606e-08
1734960,2.090630885356208e-08
1734990,2.153310704481458e-08
1735020,2.2175424398127867e-08
1735050,2.2832398751949952e-08
1735080,2.3507478791661133e-08
1735110,2.419721584850065e-08
1735140,2.4902903185285992e-08
1735170,2.5624540811223275e-08
1735200,2.6363421990276215e-08
1735230,2.8908548874452624e-08
1735260,3.229170542408377e-08
1735290,3.4821314762961525e-08
1735320,3.7521634562788436e-08
1735350,4.0262477273681775e-08
1735380,4.2946417753479776e-08
1735410,4.557561146968104e-08
1735440,4.8153938226548824e-08
1735470,5.067967371779942e-08
1735500,5.315195580227846e-08
1735530,5.557380210249666e-08
1735560,5.794779915381979e-08
1735590,6.027868891788962e-08
1735620,6.2570782271649e-08
1735650,6.483226986462903e-08
1735680,6.706832475121736e-08
1735710,6.928756867650244e-08
1735740,7.149991665095321e-08
1735770,7.371097283413931e-08
1735800,7.592935899534346e-08
1735830,7.816412800022733e-08
1735860,8.042002186211077e-08
1735890,8.270092042868807e-08
1735920,8.501242790064295e-08
1735950,1.0018282432010024e-07
1735980,1.2099745584706163e-07
1736010,1.2765564106910853e-07
1736040,1.3065778371942565e-07
1736070,1.2959391294148042e-07
1736100,1.1990009789424494e-07
1736130,1.0808661334263668e-07
1736160,9.051335165894248e-08
1736190,7.296895807308796e-08
1736220,5.586986660494279e-08
1736250,4.355541321323701e-08
1736280,3.897252073405813e-08
1736310,2.7247357535072103e-08
1736340,2.4188356649597617e-09
1736370,-2.2701963449593923e-08
1736400,-4.9119468776938484e-08
1736430,-7.141231121432759e-08
1736460,-8.50100966439887e-08
1736490,-8.089577065790842e-08
1736520,-6.38311459089819e-08
1736550,-3.1008990391969056e-08
1736580,-3.7835256678692696e-08
1736610,-3.9028070204377575e-08
1736640,-4.045410147073427e-08
1736670,-4.230733960820006e-08
1736700,-4.454467561608669e-08
1736730,-4.724111836849498e-08
1736760,-5.0498835125863774e-08
1736790,-5.4435512138351266e-08
1736820,-5.9177457207579126e-08
1736850,-6.486347941539668e-08
1736880,-7.162807667128855e-08
1736910,-7.95859165319147e-08
1736940,-8.879088294166929e-08
1736970,-9.917787961680418e-08
1737000,-1.1047704410622076e-07
1737030,-1.2211416744552612e-07
1737060,-1.3316715544867878e-07
1737090,-1.4243371044242683e-07
1737120,-1.4871627990447216e-07
1737150,-1.5122210370388166e-07
1737180,-1.4986454113738845e-07
1737210,-1.4523461686817174e-07
1737240,-1.3828848237263378e-07
1737270,-1.3000211633696524e-07
1737300,-1.2115923140647544e-07
1737330,-1.1229695837081783e-07
1737360,-1.037437823656629e-07
1737390,-9.567601545653499e-08
1737420,-8.816995814652228e-08
1737450,-8.12441457765067e-08
1737480,-7.487960954666987e-08
1737510,-6.904315505865036e-08
1737540,-6.369124206722056e-08
1737570,-5.877558855385393e-08
1737600,-5.4251792372605024e-08
1737630,-5.007674473188909e-08
1737660,-4.621078559266992e-08
1737690,-4.262029014949345e-08
1737720,-3.927292690575729e-08
1737750,-3.614283065587507e-08
1737780,-3.320456731776354e-08
1737810,-3.0438306917316865e-08
1737840,-2.78263749206326e-08
1737870,-2.5357131971237394e-08
1737900,-2.301376574155803e-08
1737930,-2.0790240980762598e-08
1737960,-1.8675780543964844e-08
1737990,-1.6664780285814172e-08
1738020,-1.4751636069972116e-08
1738050,-1.2930312685876883e-08
1738080,-1.1199516834987067e-08
1738110,-9.55623089553343e-09
1738140,-7.997006169038134e-09
1738170,-6.520118290901432e-09
1738200,-5.125998311889757e-09
1738230,-3.812921875745685e-09
1738260,-2.5783024656689544e-09
1738290,-1.4234333078803705e-09
1738320,-3.452968100375779e-10
1738350,6.556759599575579e-10
1738380,1.581209342365942e-09
1738410,2.434320921485158e-09
1738440,3.21371745791174e-09
1738470,3.9237097783245835e-09
1738500,4.564297886178796e-09
1738530,5.139792605046693e-09
1738560,5.6523493465262364e-09
1738590,6.104985685558124e-09
1738620,6.500719196322347e-09
1738650,6.84558502769163e-09
1738680,7.142169670818008e-09
1738710,7.395215027562969e-09
1738740,7.610325164197227e-09
1738770,7.792673064975787e-09
1738800,7.94915604328605e-09
1738830,7.858628913389111e-09
1738860,7.579287759001336e-09
1738890,7.357711609901545e-09
1738920,7.152947656333073e-09
1738950,6.949476938569048e-09
1738980,6.746006210338513e-09
1739010,6.543828718860211e-09
1739040,6.34337554688744e-09
1739070,6.144215612646722e-09
1739100,5.946348916614103e-09
1739130,5.750637623820645e-09
1739160,5.557081734754803e-09
1739190,5.365681249894251e-09
1739220,5.176436169705386e-09
1739250,4.989346494642885e-09
1739280,4.805274389747807e-09
1739310,4.6246509377699655e-09
1739340,4.44661397453945e-09
1739370,4.271594582771241e-09
1739400,4.099592762864872e-09
1739430,3.931039597514965e-09
1739460,3.765504004780414e-09
1739490,3.60427923195468e-09
1739520,3.4452098678034413e-09
1739550,3.290451324219831e-09
1739580,3.1400036015114387e-09
1739610,2.992573453011383e-09
1739640,2.8494541259401842e-09
1739670,2.7093523735923176e-09
1739700,2.5744236077937274e-09
1739730,2.4429434994841037e-09
1739760,2.315343131179943e-09
1739790,2.1929157500154242e-09
1739820,2.073937026881274e-09
1739850,1.9579758796119147e-09
1739880,1.8476188022369554e-09
1739910,1.740710383292236e-09
1739940,1.6381127875101083e-09
1739970,1.5393949326651844e-09
1740000,1.445850065762176e-09
1740030,1.3557538576185663e-09
1740060,1.2695373905963678e-09
1740090,1.1880628293426837e-09
1740120,1.110468009269958e-09
1740150,1.037184012695109e-09
1740180,9.682108396187745e-10
1740210,9.031174077368613e-10
1740240,8.419037170382919e-10
1740270,7.85000849793652e-10
1740300,7.324088059681753e-10
1740330,6.832654209505676e-10
1740360,6.380017769899655e-10
1740390,5.970489563186047e-10
1740420,5.599758765996505e-10
1740450,5.272136200489982e-10
1740480,4.974689397855852e-10
1740510,4.716040002961103e-10
1740540,4.504809660400535e-10
1740570,4.323755078829569e-10
1740600,4.177187080270086e-10
1740630,4.0694164866033876e-10
1740660,3.9961324745356567e-10
1740690,3.961645865862079e-10
1740720,3.961645837335466e-10
1740750,4.0004432106819463e-10
1740780,4.0694163403234756e-10
1740810,4.172876048026389e-10
1740840,4.310822333111086e-10
1740870,4.478944372609315e-10
1740900,4.67724216596355e-10
1740930,4.918648179365057e-10
1740960,5.185919123179617e-10
1740990,5.487676641377986e-10
1741020,5.82823155557376e-10
1741050,6.190340576661374e-10
1741080,6.586936170723692e-10
1741110,7.026639981479917e-10
1741140,7.483587076098458e-10
1741170,7.970709920621797e-10
1741200,8.500940980831542e-10
1741230,9.04841532450288e-10
1741260,9.63899788345045e-10
1741290,1.0255445369705444e-09
1741320,1.0897757783347865e-09
1741350,1.1583178412066184e-09
1741380,1.2290153146485499e-09
1741410,1.3027303630635375e-09
1741440,1.3807562330301026e-09
1741470,1.461368595843465e-09
1741500,1.5449985337337316e-09
1741530,1.6320771289332454e-09
1741560,1.7226043815006215e-09
1741590,1.8152870449751527e-09
1741620,1.912711612497449e-09
1741650,2.0131537554501832e-09
1741680,2.1174756382846318e-09
1741710,2.2248150967652336e-09
1741740,2.336034295364842e-09
1741770,2.4511332342210114e-09
1741800,2.5696808313131905e-09
1741830,2.6929703333267633e-09
1741860,2.8192774117539505e-09
1741890,2.949895313313046e-09
1741920,3.084392956048688e-09
1741950,3.2240635867215133e-09
1741980,3.3676139590675615e-09
1742010,3.51633731989527e-09
1742040,3.6693715051579813e-09
1742070,3.827147597362801e-09
1742100,3.990527761231218e-09
1742130,4.159080914975671e-09
1742160,4.332807059017244e-09
1742190,4.5112751116190775e-09
1742220,4.696209402026947e-09
1742250,4.88717884859297e-09
1742280,5.0846145340943914e-09
1742310,5.288516459162407e-09
1742340,5.498884624473744e-09
1742370,5.716150112963646e-09
1742400,5.940744007636005e-09
1742430,6.089898521995917e-09
1742460,6.173097461505658e-09
1742490,6.276988352090242e-09
1742520,6.387776563121107e-09
1742550,6.5007201903679036e-09
1742580,6.615388151825812e-09
1742610,6.732211529977095e-09
1742640,6.851621407334567e-09
1742670,6.971462372859138e-09
1742700,7.09388983809778e-09
1742730,7.218472721069252e-09
1742760,7.344348857491481e-09
1742790,7.47281149448528e-09
1742820,7.602136303182334e-09
1742850,7.734478695343905e-09
1742880,7.867252177459124e-09
1742910,8.003043243672729e-09
1742940,8.139265400402615e-09
1742970,8.278074059562725e-09
1743000,8.419038139178102e-09
1743030,8.561295474899278e-09
1743060,8.704846067034035e-09
1743090,8.850120998262053e-09
1743120,8.997551351302673e-09
1743150,9.146274961761774e-09
1743180,9.295860747572326e-09
1743210,9.446308709037056e-09
1743240,9.598481011287279e-09
1743270,9.751946572265865e-09
1743300,9.906274309879752e-09
1743330,1.0061033141997555e-08
1743360,1.021751631626167e-08
1743390,1.0373999503191538e-08
1743420,1.0531775950461656e-08
1743450,1.0689983493445498e-08
1743480,1.084775996742689e-08
1743510,1.1006829702649398e-08
1743540,1.1165899451893564e-08
1743570,1.1324538132861393e-08
1743600,1.1482314663201331e-08
1743630,1.1640953373291387e-08
1743660,1.179872993314436e-08
1743690,1.1956075425477158e-08
1743720,1.2113420933049137e-08
1743750,1.2269042125620325e-08
1743780,1.2423801168460795e-08
1743810,1.2576835896393307e-08
1743840,1.2729439557366228e-08
1743870,1.2880749986164173e-08
1743900,1.3029905017446893e-08
1743930,1.3177335733821293e-08
1743960,1.3323473217935982e-08
1743990,1.3466162056153412e-08
1744020,1.3607988744623166e-08
1744050,1.374593570406546e-08
1744080,1.3881296182426585e-08
1744110,1.401450126225139e-08
1744140,1.4144257694934748e-08
1744170,1.4270996562919046e-08
1744200,1.4394286783028542e-08
1744230,1.4513697271989727e-08
1744260,1.4630521277926072e-08
1744290,1.4741741220315937e-08
1744320,1.4850374678698438e-08
1744350,1.4953835155194836e-08
1744380,1.505298481493737e-08
1744410,1.514739257433073e-08
1744440,1.5236196266724896e-08
1744470,1.5320689140210084e-08
1744500,1.53991468620714e-08
1744530,1.547286268040387e-08
1744560,1.5540112262258935e-08
1744590,1.560218885574254e-08
1744620,1.5657799210741945e-08
1744650,1.5707374409258556e-08
1744680,1.575048336713939e-08
1744710,1.5787126083265947e-08
1744740,1.581687147336532e-08
1744770,1.5839719536237234e-08
1744800,1.5855670270669544e-08
1744830,1.5864292592246813e-08
1744860,1.5866017582895884e-08
1744890,1.5860414158150826e-08
1744920,1.584705123346981e-08
1744950,1.582592880750205e-08
1744980,1.5797477962179052e-08
1745010,1.5760405446305558e-08
1745040,1.571600450838462e-08
1745070,1.566298189712699e-08
1745100,1.560263086115831e-08
1745130,1.5533658149106206e-08
1745160,1.5456494842953774e-08
1745190,1.5370278774558516e-08
1745220,1.527587210934719e-08
1745250,1.5173274846030058e-08
1745280,1.506119373297988e-08
1745310,1.4941784186168216e-08
1745340,1.481289078705466e-08
1745370,1.467537570133231e-08
1745400,1.4530101094861831e-08
1745430,1.4375342632461709e-08
1745460,1.4211962480046129e-08
1745490,1.4040391720134881e-08
1745520,1.38589060174563e-08
1745550,1.3670091872503188e-08
1745580,1.347222495008176e-08
1745610,1.3265736332941864e-08
1745640,1.3050626020313728e-08
1745670,1.2827756178791044e-08
1745700,1.2595833556821335e-08
1745730,1.2357013572171206e-08
1745760,1.2108278638666792e-08
1745790,1.1853077425367358e-08
1745820,1.1589685597241686e-08
1745850,1.1318534237759992e-08
1745880,1.1040485514246074e-08
1745910,1.0754677259204384e-08
1745940,1.0461540556394665e-08
1745970,1.01623686572215e-08
1746000,9.855437226862541e-09
1746030,9.398057530728498e-09
1746060,8.824716261645111e-09
1746090,8.291896834233739e-09
1746120,7.778907230986038e-09
1746150,7.276694695652127e-09
1746180,6.781810560868339e-09
1746210,6.2968413324284644e-09
1746240,5.821787013157224e-09
1746270,5.356647605729323e-09
1746300,4.903578531803915e-09
1746330,4.4591311231508605e-09
1746360,4.028909471761714e-09
1746390,3.6090338252515893e-09
1746420,3.2016596046782525e-09
1746450,2.8067868117915186e-09
1746480,2.4239843643516017e-09
1746510,2.0541144314460963e-09
1746540,1.6971770143452706e-09
1746570,1.3531721141661887e-09
1746600,1.0225308156950255e-09
1746630,7.052531197452333e-10
1746660,4.009079431790157e-10
1746690,1.1035745415681107e-10
1746720,-1.6682943072963436e-10
1746750,-4.2979054360913253e-10
1746780,-6.802502195105259e-10
1746810,-9.160530394334453e-10
1746840,-1.1389233385993384e-09
1746870,-1.3471367820668997e-09
1746900,-1.5428487889679022e-09
1746930,-1.7247661083335812e-09
1746960,-1.8933198243574847e-09
1746990,-2.0489410212789475e-09
1747020,-2.1903364484417685e-09
1747050,-2.3200926088741334e-09
1747080,-2.436485168296023e-09
1747110,-2.540807378567931e-09
1747140,-2.631765989292146e-09
1747170,-2.7110853360512572e-09
1747200,-2.777903252224548e-09
1747230,-2.833081905982957e-09
1747260,-2.8770523817825585e-09
1747290,-2.908521429433854e-09
1747320,-2.929213384396915e-09
1747350,-2.9395593310798965e-09
1747380,-2.939128186597839e-09
1747410,-2.9283510353407648e-09
1747440,-2.906796794433732e-09
1747470,-2.876620882645831e-09
1747500,-2.8365300498042117e-09
1747530,-2.787386463754e-09
1747560,-2.72832795794596e-09
1747590,-2.662372117994602e-09
1747620,-2.586932442976777e-09
1747650,-2.5045954347669177e-09
1747680,-2.4136367595844575e-09
1747710,-2.3170740026405112e-09
1747740,-2.211889579513416e-09
1747770,-2.1015321587722398e-09
1747800,-1.9838463230539236e-09
1747830,-1.8799551643917646e-09
1747860,-1.7359732447480962e-09
1747890,0.3090006946202567
1747920,0.41418351080726834
1747950,0.4438639490621008
1747980,0.44956155428706795
1748010,0.44847086446717715
1748040,0.4455234566952624
1748070,0.4420729371425389
1748100,0.43849072278567464
1748130,0.434877442213109
1748160,0.43126057638471943
1748190,0.42764816993591165
1748220,0.4240426265989063
1748250,0.42044485792059494
1748280,0.4168553679721909
1748310,0.4132745619424626
1748340,0.40915653944398256
1748370,0.40398464599968015
1748400,0.39837098639182633
1748430,0.39309359838086544
1748460,0.388865955855909
1748490,0.38517677192853444
1748520,0.38169809706415253
1748550,0.3782984890275543
1748580,0.3749335083132016
1748610,0.3715897868170185
1748640,0.36826370063461206
1748670,0.36495523000516844
1748700,0.3616653913798007
1748730,0.3583948957812208
1748760,0.35514585156129713
1748790,0.35191987109985584
1748820,0.3487188937616381
1748850,0.3455450910329592
1748880,0.34240094868444265
1748910,0.33928910333489604
1748940,0.33621259575333995
1748970,0.33317472023548367
1749000,0.33017924067969634
1749030,0.3272296851442054
1749060,0.3243305470305361
1749090,0.31492924160508784
1749120,0.31317438873241976
1749150,0.31251967453550195
1749180,0.3109894806866247
1749210,0.3088996189425306
1749240,0.3066181399553539
1749270,0.30432258603434154
1749300,0.30208437164971247
1749330,0.29992533844413466
1749360,0.29786412370700255
1749390,0.29634472133202083
1749420,0.2959609560461757
1749450,0.29582649510427456
1749480,0.2957796428717279
1749510,0.29576333541807304
1749540,0.29575764341843946
1749570,0.2957556461495738
1749600,0.2957549332659071
1749630,0.2957546629296532
1749660,0.2957545420381749
1749690,0.2957544657945069
1749720,0.29575439996535696
1749750,0.29575433186465366
1749780,0.29575425708165304
1749810,0.29575417391569825
1749840,0.29575408165702693
1749870,0.29575397991905356
1749900,0.2957538683982129
1749930,0.2957537468166003
1749960,0.29575361488848767
1749990,0.2957534723085147
1750020,0.29575331875355865
1750050,0.29575315388079004
1750080,0.29575297732813244
1750110,0.29575278871521987
1750140,0.2957525876441404
1750170,0.2957523737003716
1750200,0.2957521464534628
1750230,0.2957519054583014
1750260,0.29575165025533884
1750290,0.2957513803719126
1750320,0.29575109532276883
1750350,0.29575079461106696
1750380,0.29575047772900515
1750410,0.29575014415876383
1750440,0.29574979337325463
1750470,0.2957494248369675
1750500,0.2957490380067753
1750530,0.29574863233278764
1750560,0.2957482072591414
1750590,0.2957477622233264
1750620,0.2957472966644098
1750650,0.2957468100119106
1750680,0.29574630169411065
1750710,0.2957457711399412
1750740,0.29574521777645746
1750770,0.29574464103226294
1750800,0.295744040336967
1750830,0.2957434151214529
1750860,0.2957427648242582
1750890,0.29574208886859116
1750920,0.29574138674218536
1750950,0.29574065786656667
1750980,0.2957399017136986
1751010,0.29573911775092737
1751040,0.29573830544669516
1751070,0.29573746419484
1751100,0.2957365933435062
1751130,0.2957356922444689
1751160,0.2957347602435045
1751190,0.29573379668853855
1751220,0.2957328009349352
1751250,0.2957317723447825
1751280,0.2957307102887567
1751310,0.2957296141481066
1751340,0.2957284833167142
1751370,0.29572731720319756
1751400,0.29572611523321524
1751430,0.2957248768518673
1751460,0.2957236015265054
1751490,0.2957222887491761
1751520,0.2957209380390401
1751550,0.29571954895015656
