time,hvac_reaZonNor_V_flow_y
12532380,1.0061400443908968e-09
12532410,1.0246764715482958e-09
12532440,1.044506137887079e-09
12532470,1.0669222825464529e-09
12532500,1.0910627461154103e-09
12532530,1.1156342894748994e-09
12532560,1.1423612314771718e-09
12532590,1.1716746518455746e-09
12532620,1.2022813114649974e-09
12532650,1.2341812103515445e-09
12532680,1.2678054282329548e-09
12532710,1.3031539651285025e-09
12532740,1.3402268210590645e-09
12532770,1.3777307569136322e-09
12532800,1.4178211712707815e-09
12532830,1.4592048250225251e-09
12532860,1.5010195587699026e-09
12532890,1.5436964522499539e-09
12532920,1.5880976649163488e-09
12532950,1.6333610373719462e-09
12532980,1.6794865696454232e-09
12533010,1.7269053414821214e-09
12533040,1.7738930340483574e-09
12533070,1.8230361256726893e-09
12533100,1.87131705836533e-09
12533130,1.9208912307444996e-09
12533160,1.970896483404522e-09
12533190,2.020901736653009e-09
12533220,2.0713380702390257e-09
12533250,2.1222054841919454e-09
12533280,2.1726418190890023e-09
12533310,2.2235092344053394e-09
12533340,2.273945570711221e-09
12533370,2.324381907755576e-09
12533400,2.373956086095753e-09
12533430,2.4230991854764478e-09
12533460,2.473104445119734e-09
12533490,2.5209543068905425e-09
12533520,2.56966632895577e-09
12533550,2.615791873408454e-09
12533580,2.661917418689102e-09
12533610,2.708042964809864e-09
12533640,2.7515820332918164e-09
12533670,2.7951211026067304e-09
12533700,2.8365047739969858e-09
12533730,2.8770262866979183e-09
12533760,2.9162545609401187e-09
12533790,2.9541895967022364e-09
12533820,2.989538154672189e-09
12533850,3.0240245538617434e-09
12533880,3.057648794249703e-09
12533910,3.0882554769595173e-09
12533940,3.117137841245191e-09
12533970,3.1442958870622636e-09
12534000,3.169298534585012e-09
12534030,3.1921457837559164e-09
12534060,3.212837634515153e-09
12534090,3.231805166588199e-09
12534120,3.248186220339045e-09
12534150,3.2619807956931847e-09
12534180,3.2740510521667477e-09
12534210,3.28267267050298e-09
12534240,3.289138890011367e-09
12534270,3.2930186308154667e-09
12534300,3.294742972642192e-09
12534330,3.2930186759857733e-09
12534360,3.288276820560325e-09
12534390,3.2818106457254193e-09
12534420,3.2723269119573026e-09
12534450,3.2598256191656393e-09
12534480,3.24430676726093e-09
12534510,3.2262014359832578e-09
12534540,3.2050785454229737e-09
12534570,3.180507015660844e-09
12534600,3.15334900627916e-09
12534630,3.1231734373660374e-09
12534660,3.0899803088436317e-09
12534690,3.0546317803268173e-09
12534720,3.0158346122175364e-09
12534750,2.973588804440379e-09
12534780,2.9283254367766843e-09
12534810,2.8804755890220855e-09
12534840,2.829608181272176e-09
12534870,2.7765853731958012e-09
12534900,2.7192517654550478e-09
12534930,2.6597627573093968e-09
12534960,2.5968251091421934e-09
12534990,2.531300980655748e-09
12535020,2.4631903718356096e-09
12535050,2.391200043061259e-09
12535080,2.317485393678265e-09
12535110,2.2407531840797766e-09
12535140,2.1622966538991574e-09
12535170,2.0803914836574718e-09
12535200,1.9954687532512507e-09
12535230,1.9618445276368604e-09
12535260,1.9683107305844754e-09
12535290,1.9609823773180412e-09
12535320,1.9506364647771477e-09
12535350,1.9402905521188913e-09
12535380,1.92908247957629e-09
12535410,1.919167646567384e-09
12535440,1.9088217335588347e-09
12535470,1.898044740548298e-09
12535500,1.8872677474210377e-09
12535530,1.8760596742892762e-09
12535560,1.865282680929552e-09
12535590,1.8540746075648866e-09
12535620,1.842435454193401e-09
12535650,1.8316584604889008e-09
12535680,1.8200193068864567e-09
12535710,1.8079490732754732e-09
12535740,1.7963099194430188e-09
12535770,1.7846707654973272e-09
12535800,1.7730316114393319e-09
12535830,1.7613924572699897e-09
12535860,1.7493222230930182e-09
12535890,1.7372519888052736e-09
12535920,1.7251817544078329e-09
12535950,1.7131115199017924e-09
12535980,1.7001791254883279e-09
12536010,1.6881088907671996e-09
12536040,1.6760386559409265e-09
12536070,1.6635373411088707e-09
12536100,1.6506049462704974e-09
12536130,1.6389657910372198e-09
12536160,1.6256023160907805e-09
12536190,1.6126699209462022e-09
12536220,1.599737525701916e-09
12536250,1.5872362102643378e-09
12536280,1.573872734919844e-09
12536310,1.5609403393849185e-09
12536340,1.5480079437560012e-09
12536370,1.5350755480345637e-09
12536400,1.5217120723149233e-09
12536430,1.5087796764125504e-09
12536460,1.4949851206063825e-09
12536490,1.4820527245288893e-09
12536520,1.469551408275085e-09
12536550,1.4557568522120003e-09
12536580,1.4423933759751838e-09
12536610,1.428598819748325e-09
12536640,1.4148042634420005e-09
12536670,1.4014407869678043e-09
12536700,1.388077310418023e-09
12536730,1.3742827538841016e-09
12536760,1.3613503570985064e-09
12536790,1.347555800421636e-09
12536820,1.3333301637650942e-09
12536850,1.3199666868627503e-09
12536880,1.307034289806114e-09
12536910,1.2928086529533334e-09
12536940,1.2790140959496909e-09
12536970,1.2647884589751026e-09
12537000,1.2518560616755617e-09
12537030,1.2380615044977175e-09
12537060,1.2238358673544897e-09
12537090,1.210472389980773e-09
12537120,1.1962467527345167e-09
12537150,1.1833143551721071e-09
12537180,1.1695197977410178e-09
12537210,1.1552941603543505e-09
12537240,1.1414996028353058e-09
12537270,1.128567205095626e-09
12537300,1.113479407765484e-09
12537330,1.1005470099485928e-09
12537360,1.0863213723663734e-09
12537390,1.0725268146605023e-09
12537420,1.059163336832177e-09
12537450,1.0449376991558057e-09
12537480,1.0320053011780127e-09
12537510,1.0177796634482553e-09
12537540,1.0044161855110818e-09
12537570,9.906216276435778e-10
12537600,9.768270697559468e-10
12537630,9.63032511850113e-10
12537660,9.50100113740832e-10
12537690,9.363055558035036e-10
12537720,9.229420777592409e-10
12537750,9.091475197984178e-10
12537780,8.962151216381139e-10
12537810,8.819894837568006e-10
12537840,8.694881654859137e-10
12537870,8.561246874027979e-10
12537900,8.423301294150071e-10
12537930,8.293977312317789e-10
12537960,8.160342531475613e-10
12537990,8.022396951659729e-10
12538020,7.901694567909847e-10
12538050,7.768059787208845e-10
12538080,7.638735805582669e-10
12538110,7.509411824048414e-10
12538140,7.380087842623606e-10
12538170,7.25507466029201e-10
12538200,7.121439880172092e-10
12538230,7.000737497082891e-10
12538260,6.871413516254289e-10
12538290,6.750711133492958e-10
12538320,6.625697951984351e-10
12538350,6.500684770688628e-10
12538380,6.371360790710987e-10
12538410,6.250658408801219e-10
12538440,6.12995602713589e-10
12538470,6.013564444615614e-10
12538500,5.888551264600777e-10
12538530,5.772159682628627e-10
12538560,5.651457302086465e-10
12538590,5.530754921865431e-10
12538620,5.418674139657023e-10
12538650,5.302282558931962e-10
12538680,5.185890978552489e-10
12538710,5.073810197341083e-10
12538740,4.957418617684983e-10
12538770,4.849648635991652e-10
12538800,4.733257057103541e-10
12538830,4.11250202251998e-10
12538860,3.0994643036804033e-10
12538890,2.26748013716483e-10
12538920,1.491536358926236e-10
12538950,7.371465793260387e-11
12538980,-4.3107986927602133e-13
12539010,-7.199033787269724e-11
12539040,-1.396698764641956e-10
12539070,-2.0476293524186766e-10
12539100,-2.6770059406335845e-10
12539130,-3.2762069320488737e-10
12539160,-3.8366107296526306e-10
12539190,-4.379771326520319e-10
12539220,-4.888445528581751e-10
12539250,-5.375565731706129e-10
12539280,-5.823888742177148e-10
12539310,-6.250657754335012e-10
12539340,-6.642940373174951e-10
12539370,-7.00504739763846e-10
12539400,-7.345600424969164e-10
12539430,-7.64735626215988e-10
12539460,-7.923247304887476e-10
12539490,-8.168962755370063e-10
12539520,-8.388813412480496e-10
12539550,-8.582799276766947e-10
12539580,-8.742298752391493e-10
12539610,-8.87162263828056e-10
12539640,-8.988014127684638e-10
12539670,-9.05698683603231e-10
12539700,-9.113027149042434e-10
12539730,-9.134581076788097e-10
12539760,-9.143202610180794e-10
12539790,-9.104405365603966e-10
12539820,-9.056986525796867e-10
12539850,-8.979392101325791e-10
12539880,-8.875932890778697e-10
12539910,-8.746608894738553e-10
12539940,-8.600041709475108e-10
12539970,-8.427609739732721e-10
12540000,-8.233623783847163e-10
12540030,-8.022394640025262e-10
12540060,-7.780989915398419e-10
12540090,-7.530963599087539e-10
12540120,-7.25076170282293e-10
12540150,-6.957627417759536e-10
12540180,-6.63862835119586e-10
12540210,-6.315318491560823e-10
12540240,-5.966143850955857e-10
12540270,-5.604036822406131e-10
12540300,-5.233308203558325e-10
12540330,-4.841025601914309e-10
12540360,-4.435810612662648e-10
12540390,-4.0219740333255587e-10
12540420,-3.590894268995292e-10
12540450,-3.159814509442259e-10
12540480,-2.715802362286509e-10
12540510,-2.258857827520607e-10
12540540,-1.7932917024815466e-10
12540570,-1.3320363791026606e-10
12540600,-8.535378704870775e-11
12540630,-3.7072856854781634e-11
12540660,1.1208072960213306e-11
12540690,5.948900241955483e-11
12540720,1.0820101127287411e-10
12540750,1.569130198146806e-10
12540780,2.0648718751557399e-10
12540810,2.556302752251877e-10
12540840,3.043422829711721e-10
12540870,3.5305429050034487e-10
12540900,4.0090413839842915e-10
12540930,4.496161455650701e-10
12540960,4.966038337160414e-10
12540990,5.435915217473043e-10
12541020,5.897170502492792e-10
12541050,6.354114989607818e-10
12541080,6.798127084754787e-10
12541110,7.224895991039393e-10
12541140,7.65597569432209e-10
12541170,8.078433803380881e-10
12541200,8.479337927041313e-10
12541230,8.867309659719793e-10
12541260,9.255281392890781e-10
12541290,9.617388344021977e-10
12541320,9.96656290456131e-10
12541350,1.0307115871704913e-09
12541380,1.0630425651323423e-09
12541410,1.093649224348032e-09
12541440,1.122531564822019e-09
12541470,1.1505517459769426e-09
12541500,1.1755543692637906e-09
12541530,1.198832673811726e-09
12541560,1.2212488190388366e-09
12541590,1.2419406455214787e-09
12541620,1.2609081532547447e-09
12541650,1.2772891828111075e-09
12541680,1.2919458936039072e-09
12541710,1.3044472059136845e-09
12541740,1.3156552791533253e-09
12541770,1.3251390336020612e-09
12541800,1.3320363098256233e-09
12541830,1.3367781875236506e-09
12541860,1.3410889855339849e-09
12541890,1.3432443849967314e-09
12541920,1.3428133061865364e-09
12541950,1.340226828803676e-09
12541980,1.3367781919770942e-09
12542010,1.3316052362699043e-09
12542040,1.3242768819576315e-09
12542070,1.3160863681732385e-09
12542100,1.305309376050234e-09
12542130,1.2941013041536441e-09
12542160,1.2811689133327776e-09
12542190,1.2665122035812111e-09
12542220,1.2514244140400314e-09
12542250,1.2346123055594702e-09
12542280,1.2169380375678122e-09
12542310,1.198832689779528e-09
12542340,1.1794341027625872e-09
12542370,1.1591733562333323e-09
12542400,1.1389126096253194e-09
12542430,9.91052266740854e-10
12542460,7.492165454388722e-10
12542490,5.448847594451159e-10
12542520,3.517610464475255e-10
12542550,1.6079273277991179e-10
12542580,-2.6295862373746155e-11
12542610,-2.095047387121102e-10
12542640,-3.892649756645426e-10
12542670,-5.651454932645132e-10
12542700,-7.367152115769359e-10
12542730,-9.03974130400026e-10
12542760,-1.0673533292523946e-09
12542790,-1.225990648582248e-09
12542820,-1.3820414867177506e-09
12542850,-1.5329193653859423e-09
12542880,-1.6786242845189003e-09
12542910,-1.8204494831084017e-09
12542940,-1.9583949610950644e-09
12542970,-2.091167479428212e-09
12543000,-2.220060277123367e-09
12543030,-2.3446422745169776e-09
12543060,-2.464051312326596e-09
12543090,-2.579580629581368e-09
12543120,-2.690368067039071e-09
12543150,-2.7959825451559254e-09
12543180,-2.897286223330067e-09
12543210,-2.9947101813018237e-09
12543240,-3.0865301006873285e-09
12543270,-3.1753324593808717e-09
12543300,-3.25853077981408e-09
12543330,-3.3374183010200586e-09
12543360,-3.4115639435754563e-09
12543390,-3.481829866869646e-09
12543420,-3.5473539119074285e-09
12543450,-3.6089982380716297e-09
12543480,-3.66503852726481e-09
12543510,-3.7171990980319165e-09
12543540,-3.765048871021746e-09
12543570,-3.808587846468723e-09
12543600,-3.848247104158567e-09
12543630,-3.88316448523809e-09
12543660,-3.913771069509179e-09
12543690,-3.941791175324336e-09
12543720,-3.965069405266374e-09
12543750,-3.982743600592984e-09
12543780,-3.99783131815435e-09
12543810,-4.009039319637287e-09
12543840,-4.0159365257931845e-09
12543870,-4.019385095846643e-09
12543900,-4.017660712120998e-09
12543930,-4.013780931196781e-09
12543960,-4.0055903559204995e-09
12543990,-3.99395114545906e-09
12544020,-3.978001141131252e-09
12544050,-3.959464660951995e-09
12544080,-3.937479546220645e-09
12544110,-3.911183638288797e-09
12544140,-3.882301255078178e-09
12544170,-3.849539158505902e-09
12544200,-3.813328428191431e-09
12544230,-3.7745312231221004e-09
12544260,-3.731423225869219e-09
12544290,-3.6861598335824753e-09
12544320,-3.6374478082356817e-09
12544350,-3.5861493087427637e-09
12544380,-3.530971097124632e-09
12544410,-3.4736374909986566e-09
12544440,-3.4128552523925528e-09
12544470,-3.3490554607965866e-09
12544500,-3.2835313543542016e-09
12544530,-3.2141275364416313e-09
12544560,-3.1421372451857232e-09
12544590,-3.0675604806673207e-09
12544620,-2.9908283222771505e-09
12544650,-2.9110786114351353e-09
12544680,-2.8283113482148397e-09
12544710,-2.742526532682331e-09
12544740,-2.654586323493272e-09
12544770,-2.5649217999615593e-09
12544800,-2.472670803506887e-09
12544830,-2.3769711755800044e-09
12544860,-2.2786850747802857e-09
12544890,-2.178674659662188e-09
12544920,-2.076508850923351e-09
12544950,-1.97132549000357e-09
12544980,-1.863555656156851e-09
12545010,-1.7531993493526132e-09
12545040,-1.6406876488074015e-09
12545070,-1.526020554462116e-09
12545100,-1.4091980662493116e-09
12545130,-1.2893580256005077e-09
12545160,-1.1669315116921155e-09
12545190,-1.0423496036785684e-09
12545220,-9.15181222217941e-10
12545250,-7.86719604911032e-10
12545280,-6.539471969880667e-10
12545310,-5.190193945046656e-10
12545340,-3.832294350052417e-10
12545370,-2.435597637261772e-10
12545400,-1.0130361820159213e-10
12545430,4.3107922514807786e-11
12545460,1.8924377938514574e-10
12545490,3.396904279491075e-10
12545520,4.927235515152276e-10
12545550,6.466188334140531e-10
12545580,8.056870661057009e-10
12545610,9.65617457611042e-10
12545640,1.1298586419726084e-09
12545670,1.2945309064595024e-09
12545700,1.4639450435928167e-09
12545730,1.6368078160146257e-09
12545760,1.8113949071498448e-09
12545790,1.989861713464823e-09
12545820,2.172208235328097e-09
12545850,2.3567101562050717e-09
12545880,2.5446607141800987e-09
12545910,2.7356288304403376e-09
12545940,2.9309077431374485e-09
12545970,3.1292042150301207e-09
12546000,3.3318114843327235e-09
12546030,3.518468826753262e-09
12546060,3.6939181138819355e-09
12546090,3.874971436737919e-09
12546120,4.059904478779945e-09
12546150,4.246130764884147e-09
12546180,4.433650295449887e-09
12546210,4.623756308711641e-09
12546240,4.815586646573164e-09
12546270,5.009141309479579e-09
12546300,5.2044202978864135e-09
12546330,5.400992532960873e-09
12546360,5.600582332380239e-09
12546390,5.801896458755109e-09
12546420,6.004072753945716e-09
12546450,6.208404456394947e-09
12546480,6.414029407974114e-09
12546510,6.62051652984458e-09
12546540,6.830021219242008e-09
12546570,7.041250238710385e-09
12546600,7.252910350703103e-09
12546630,7.465432635078369e-09
12546660,7.679248171735062e-09
12546690,7.895219120010385e-09
12546720,8.11162116289749e-09
12546750,8.329747539141842e-09
12546780,8.54830501106315e-09
12546810,8.766862499731175e-09
12546840,8.987575402859467e-09
12546870,9.20785724433896e-09
12546900,9.430294501436404e-09
12546930,9.652300697911239e-09
12546960,9.874737993194148e-09
12546990,1.0098037467306066e-08
12547020,1.0320905882236177e-08
12547050,1.0544205397484885e-08
12547080,1.0768367093108325e-08
12547110,1.0990804492287745e-08
12547140,1.1213241913617977e-08
12547170,1.1436972596323385e-08
12547200,1.1659841142964207e-08
12547230,1.1881416474278181e-08
12547260,1.210342290910689e-08
12547290,1.232499828862738e-08
12547320,1.2544849374217974e-08
12547350,1.2763838325466991e-08
12547380,1.2982396222381263e-08
12547410,1.3199660905875373e-08
12547440,1.3416063455916524e-08
12547470,1.3630741713278069e-08
12547500,1.3844557837646148e-08
12547530,1.4056218589908627e-08
12547560,1.4266586129741954e-08
12547590,1.4474798297659602e-08
12547620,1.4680424013850432e-08
12547650,1.4885187597711905e-08
12547680,1.508779580976754e-08
12547710,1.5288248649989477e-08
12547740,1.548525287856965e-08
12547770,1.568096389495649e-08
12547800,1.5873226299376872e-08
12547830,1.6032726652897304e-08
12547860,1.6243525551089966e-08
12547890,1.6431046157800344e-08
12547920,1.6610807351302362e-08
12547950,1.678884425145766e-08
12547980,1.696127713730606e-08
12548010,1.7131123568825478e-08
12548040,1.7296659225127384e-08
12548070,1.7457884105556643e-08
12548100,1.7614367129249445e-08
12548130,1.776697045581981e-08
12548160,1.7914831924140108e-08
